vType_id;vType_vClass;trip_depart;trip_departLane;trip_departSpeed;trip_from;trip_id;trip_to;trip_type
;;3383.11;best;;1383922340#3;veh69688;1302319799#1-AddedOnRampEdge;veh_passenger
;;3383.15;best;max;-1214955156;veh69689;1055131825;veh_passenger
;;3383.20;best;;1315384074;veh69690;823076001#3;veh_passenger
;;3383.25;best;max;-1051093570;veh69691;1230515812;veh_passenger
;;3383.30;best;;355210812#4;veh69692;1104849507#1;veh_passenger
;;3383.35;best;;-221202411#4;veh69693;-821179874#1;veh_passenger
;;3383.40;best;max;-903241450;veh69694;1051238805#2;veh_passenger
;;3383.45;best;max;-1390683359;veh69695;-1043781992#2;veh_passenger
;;3383.49;best;max;-1054354523;veh69696;-1105224559#0;veh_passenger
;;3383.54;best;max;-1042598978#3;veh69697;-1217038402;veh_passenger
;;3383.59;best;;-1042966473#3;veh69698;1217255494;veh_passenger
;;3383.64;best;;83229105#19;veh69699;-132077531#8;veh_passenger
;;3383.69;best;;1051023022#1;veh69700;1303692107#1;veh_passenger
;;3383.74;best;;-988530881;veh69701;-902926795#1;veh_passenger
;;3383.79;best;;218858282#0;veh69702;1046397071#1;veh_passenger
;;3383.83;best;;-315595435#23;veh69703;1046482204#3;veh_passenger
;;3383.88;best;;-1430526558#1;veh69704;-1043853246#1;veh_passenger
;;3383.93;best;;1041989456#1;veh69705;1009938572#0;veh_passenger
;;3383.98;best;;1041902098#1;veh69706;1043849475#2;veh_passenger
;;3384.03;best;;-1042966459#0;veh69707;123722495#0;veh_passenger
;;3384.08;best;max;1216004331;veh69708;1370252441#7;veh_passenger
;;3384.12;best;;-218759859#1;veh69709;1054406153#3;veh_passenger
;;3384.17;best;;-1054636873#5;veh69710;-1217255425;veh_passenger
;;3384.22;best;max;-1055049377#2;veh69711;199050472#16;veh_passenger
;;3384.27;best;max;-859182549#1;veh69712;1055120469;veh_passenger
;;3384.32;best;;1044804395;veh69713;1052750841;veh_passenger
;;3384.37;best;max;-1054260671;veh69714;-1391751175#0;veh_passenger
;;3384.42;best;;-1049706470;veh69715;-1084628289;veh_passenger
;;3384.46;best;;851490769#0;veh69716;1049706475#0;veh_passenger
;;3384.51;best;max;1054356716#0;veh69717;-1218994330#1;veh_passenger
;;3384.56;best;;-1054401194#0;veh69718;1217029760#3;veh_passenger
;;3384.61;best;;252028108;veh69719;858852295#0;veh_passenger
;;3384.66;best;max;-1392302115;veh69720;1219040916;veh_passenger
;;3384.71;best;max;-1376928919#1;veh69721;1217160577;veh_passenger
;;3384.76;best;max;-1153978206;veh69722;-1097268508#3;veh_passenger
;;3384.80;best;;-158711852#15;veh69723;1042925578#2;veh_passenger
;;3384.85;best;max;-325440932#2;veh69724;158675246#21;veh_passenger
;;3384.90;best;max;1189613863#0;veh69725;-170212426#4;veh_passenger
;;3384.95;best;;218030967#1;veh69726;1095921944;veh_passenger
;;3385.00;best;;131938203#4;veh69727;-156032790#0;veh_passenger
;;3385.05;best;max;1220468796#0;veh69728;-1217029760#3;veh_passenger
;;3385.10;best;;-849848501#1;veh69729;1369421325;veh_passenger
;;3385.14;best;;-1071865160#0;veh69730;-1042171905#0;veh_passenger
;;3385.19;best;max;-1054260665;veh69731;1044462481;veh_passenger
;;3385.24;best;;446709229#1;veh69732;-158370288#25;veh_passenger
;;3385.29;best;;491121444;veh69733;924061536;veh_passenger
;;3385.34;best;max;-1391523377#1;veh69734;-156020175#11;veh_passenger
;;3385.39;best;;-446711247;veh69735;1042245449;veh_passenger
;;3385.44;best;max;-1218441170;veh69736;1042171903#4;veh_passenger
;;3385.48;best;max;-902523962;veh69737;1390433024;veh_passenger
;;3385.53;best;max;221183560;veh69738;1044804388;veh_passenger
;;3385.58;best;;-1132686732;veh69739;1390396729;veh_passenger
;;3385.63;best;;-1046119819#0;veh69740;1042896332;veh_passenger
;;3385.68;best;;-220749755#0;veh69741;1055092042;veh_passenger
;;3385.73;best;;-1054403353;veh69742;1218441625;veh_passenger
;;3385.78;best;max;-1394468699;veh69743;-172364987#24;veh_passenger
;;3385.82;best;;1387154200;veh69744;157709829;veh_passenger
;;3385.87;best;;849282050#4;veh69745;1071878481;veh_passenger
;;3385.92;best;max;-1394468702;veh69746;1049877271;veh_passenger
;;3385.97;best;;1366470617#1;veh69747;318106690#2;veh_passenger
;;3386.02;best;;446754553#5;veh69748;1217169088;veh_passenger
;;3386.07;best;max;-802126466;veh69749;1046163746;veh_passenger
;;3386.12;best;;1042171938;veh69750;1054260687#1;veh_passenger
;;3386.16;best;;-1050554287#0;veh69751;1214955154#1;veh_passenger
;;3386.21;best;max;-325440938#4;veh69752;322815828#0;veh_passenger
;;3386.26;best;max;-1368622938;veh69753;1054260699#1;veh_passenger
;;3386.31;best;max;-158714189#1;veh69754;330376857#4;veh_passenger
;;3386.36;best;;1044804367;veh69755;-569579299#0;veh_passenger
;;3386.41;best;;315595435#8;veh69756;-355210812#1;veh_passenger
;;3386.46;best;max;-1217028201;veh69757;1368622931#1;veh_passenger
;;3386.50;best;;-1216158218#1;veh69758;-1044700278#1;veh_passenger
;;3386.55;best;max;-1050950558#1;veh69759;1348658737#2;veh_passenger
;;3386.60;best;;-221207910#2;veh69760;1431097500#2;veh_passenger
;;3386.65;best;;325440948#3;veh69761;-231770260#2;veh_passenger
;;3386.70;best;max;-320044843#1;veh69762;1217028286;veh_passenger
;;3386.75;best;;297768404#0;veh69763;1384343355#1;veh_passenger
;;3386.79;best;;1214298653#20;veh69764;1053935172#8;veh_passenger
;;3386.84;best;max;-1225889359#1;veh69765;1096320025#2;veh_passenger
;;3386.89;best;max;-1378019590;veh69766;988530899;veh_passenger
;;3386.94;best;;322815828#1;veh69767;158366236#34;veh_passenger
;;3386.99;best;;-1389986731;veh69768;158306194#9;veh_passenger
;;3387.04;best;max;1380674545#0;veh69769;221619112#0;veh_passenger
;;3387.09;best;max;-1097210383;veh69770;1071860478#1;veh_passenger
;;3387.13;best;;1049702713#1;veh69771;1385761618;veh_passenger
;;3387.18;best;;132070844#7;veh69772;159316091#2;veh_passenger
;;3387.23;best;max;-1054403365;veh69773;1217160014;veh_passenger
;;3387.28;best;max;-1049847046#2;veh69774;354991381#0;veh_passenger
;;3387.33;best;;-684342521#6;veh69775;1376963205;veh_passenger
;;3387.38;best;;-680950030#3;veh69776;1046874214;veh_passenger
;;3387.43;best;;160327081#0;veh69777;1041987266#1;veh_passenger
;;3387.47;best;max;-903009079#2;veh69778;-158711852#24;veh_passenger
;;3387.52;best;max;-1050950559;veh69779;1050954352;veh_passenger
;;3387.57;best;max;-1045265895;veh69780;1055120476;veh_passenger
;;3387.62;best;;-1071872405#1;veh69781;-548937850#4;veh_passenger
;;3387.67;best;;-26209730#7;veh69782;1226409983;veh_passenger
;;3387.72;best;;634859868#6;veh69783;-569541658#0;veh_passenger
;;3387.77;best;max;-1053836030;veh69784;1090070999;veh_passenger
;;3387.81;best;max;-1217160321;veh69785;-447686385#3;veh_passenger
;;3387.86;best;max;-1044560543;veh69786;1044462513;veh_passenger
;;3387.91;best;max;-1394468702;veh69787;1366729337;veh_passenger
;;3387.96;best;;44770272#9;veh69788;1044570810#1;veh_passenger
;;3388.01;best;;158354653#2;veh69789;427760261#1;veh_passenger
;;3388.06;best;;1054398986#1;veh69790;1219085860;veh_passenger
;;3388.11;best;;-155829492#3;veh69791;1432203304;veh_passenger
;;3388.15;best;max;-1042966479;veh69792;585630239#0;veh_passenger
;;3388.20;best;max;-1217250017;veh69793;1049696981#0;veh_passenger
;;3388.25;best;max;-1054021596;veh69794;-1303486396#1;veh_passenger
;;3388.30;best;max;-988530920#1;veh69795;1389245685#0;veh_passenger
;;3388.35;best;;1382534371#1;veh69796;1386497462#0;veh_passenger
;;3388.40;best;;1388478920;veh69797;-355393306#5;veh_passenger
;;3388.45;best;;-28069658#1;veh69798;-1089702841;veh_passenger
;;3388.49;best;;-1203027065#3;veh69799;158370285#1;veh_passenger
;;3388.54;best;;1370252437#3;veh69800;585630245;veh_passenger
;;3388.59;best;max;-1046292264;veh69801;172366590#5;veh_passenger
;;3388.64;best;;-680950028#11;veh69802;54531637#2;veh_passenger
;;3388.69;best;;-1054187925#0;veh69803;1229012763#3-AddedOffRampEdge;veh_passenger
;;3388.74;best;max;-1217255515;veh69804;1389976138;veh_passenger
;;3388.79;best;max;-1212711300;veh69805;1071869404;veh_passenger
;;3388.83;best;max;1214296563;veh69806;-1217019957;veh_passenger
;;3388.88;best;max;-1217037561;veh69807;-1043663888#0;veh_passenger
;;3388.93;best;max;231225319;veh69808;-1217035034;veh_passenger
;;3388.98;best;max;-1045129832;veh69809;131709936#4;veh_passenger
;;3389.03;best;max;-1043560338#2;veh69810;858852314;veh_passenger
;;3389.08;best;max;-1367396601;veh69811;-1131520246#1;veh_passenger
;;3389.13;best;;1053923490#0;veh69812;1055130145;veh_passenger
;;3389.17;best;max;-1216159297#3;veh69813;1386522181;veh_passenger
;;3389.22;best;;1046251132#0;veh69814;1226409517#1;veh_passenger
;;3389.27;best;;-1055098866#1;veh69815;-1216159285;veh_passenger
;;3389.32;best;max;-1217168864#1;veh69816;379260349#5;veh_passenger
;;3389.37;best;;158349544#3;veh69817;-1042925581#1;veh_passenger
;;3389.42;best;max;-1383716087#1;veh69818;-1381917252#0;veh_passenger
;;3389.47;best;max;-1218993621;veh69819;1430218299#1;veh_passenger
;;3389.51;best;max;1071865157;veh69820;1386972470#1;veh_passenger
;;3389.56;best;;1368621226#5;veh69821;1387952622;veh_passenger
;;3389.61;best;;-1041902123;veh69822;1303271803;veh_passenger
;;3389.66;best;max;-1053940531#1;veh69823;1218441171#1;veh_passenger
;;3389.71;best;;-815459479#28;veh69824;1046119830#2;veh_passenger
;;3389.76;best;;184750309;veh69825;1042032477;veh_passenger
;;3389.80;best;;1371599070#0;veh69826;158718366#13;veh_passenger
;;3389.85;best;;-1055098840#1;veh69827;1385070281#1;veh_passenger
;;3389.90;best;;-320044852#0;veh69828;-1052654321#0;veh_passenger
;;3389.95;best;max;-1382214648;veh69829;1055098831;veh_passenger
;;3390.00;best;max;1217255079;veh69830;1071869425;veh_passenger
;;3390.05;best;max;-1387969904;veh69831;-1386130118#0;veh_passenger
;;3390.10;best;;-218857109#21;veh69832;1413944991;veh_passenger
;;3390.14;best;;-1392343770#0;veh69833;1217159937;veh_passenger
;;3390.19;best;max;355212046;veh69834;1303039081#0;veh_passenger
;;3390.24;best;max;-1218440519;veh69835;1054636875;veh_passenger
;;3390.29;best;;1046565677#0;veh69836;1049873922#1;veh_passenger
;;3390.34;best;;-1071878465;veh69837;131993095#2;veh_passenger
;;3390.39;best;;252031631#0;veh69838;-1071878439;veh_passenger
;;3390.44;best;;-1046119860#1;veh69839;-1055299293#1;veh_passenger
;;3390.48;best;;1044509108#4;veh69840;1218441170;veh_passenger
;;3390.53;best;max;-1054408548#1;veh69841;1374087242;veh_passenger
;;3390.58;best;max;1432204131;veh69842;-229908902#0;veh_passenger
;;3390.63;best;;184165609#3;veh69843;1044700301;veh_passenger
;;3390.68;best;;-219681297#6;veh69844;988203018#3;veh_passenger
;;3390.73;best;max;-1388761171;veh69845;1055088761;veh_passenger
;;3390.78;best;;279806915#17;veh69846;1054260669;veh_passenger
;;3390.82;best;;-221616971#0;veh69847;695574554#1;veh_passenger
;;3390.87;best;;1214298653#7;veh69848;-260127621#9;veh_passenger
;;3390.92;best;;279806915#1;veh69849;355210812#8;veh_passenger
;;3390.97;best;;285297845#0;veh69850;1043853247;veh_passenger
;;3391.02;best;;1071867041;veh69851;-1041902116#7;veh_passenger
;;3391.07;best;;184751278#5;veh69852;1055120461;veh_passenger
;;3391.12;best;max;-1381955706;veh69853;585612362#1;veh_passenger
;;3391.16;best;;-690917726#4;veh69854;1054195154#0;veh_passenger
;;3391.21;best;;-1050554282#2;veh69855;157712578#2;veh_passenger
;;3391.26;best;max;-802121097#1;veh69856;1047664601#3;veh_passenger
;;3391.31;best;max;-1369161858;veh69857;1196028695;veh_passenger
;;3391.36;best;max;1217255199;veh69858;-1383686352#1;veh_passenger
;;3391.41;best;;-1390936079#1;veh69859;988505724;veh_passenger
;;3391.46;best;;-158675246#6;veh69860;1383922340#4;veh_passenger
;;3391.50;best;;-1053935948#1;veh69861;1384235291#1;veh_passenger
;;3391.55;best;;1054187902;veh69862;630845186#1;veh_passenger
;;3391.60;best;max;-1055088768#6;veh69863;-690859298#6;veh_passenger
;;3391.65;best;max;-1381991940;veh69864;1043849468;veh_passenger
;;3391.70;best;max;-1041987273#2;veh69865;1390412201;veh_passenger
;;3391.75;best;;1348658757#0;veh69866;1217039080;veh_passenger
;;3391.80;best;max;-1383759250;veh69867;1054406173#1;veh_passenger
;;3391.84;best;;-1217164032;veh69868;-1216778457;veh_passenger
;;3391.89;best;max;-1055120464;veh69869;1043850960#2;veh_passenger
;;3391.94;best;max;-1392116049;veh69870;-1043781968#0;veh_passenger
;;3391.99;best;;1046251133;veh69871;1046496003#3;veh_passenger
;;3392.04;best;max;-1054399011;veh69872;-479525054#0;veh_passenger
;;3392.09;best;max;1266167817;veh69873;1218451640#1;veh_passenger
;;3392.14;best;;1383686363;veh69874;321399401#3;veh_passenger
;;3392.18;best;;569570614#6;veh69875;1388246256;veh_passenger
;;3392.23;best;;427959493;veh69876;1053907523;veh_passenger
;;3392.28;best;;-1055122449;veh69877;-1071860472#0;veh_passenger
;;3392.33;best;max;1368744194#0;veh69878;1049877282;veh_passenger
;;3392.38;best;;-684340774#3;veh69879;-689730987#3;veh_passenger
;;3392.43;best;max;-445651180;veh69880;1225841607;veh_passenger
;;3392.47;best;max;1390955159;veh69881;-158354653#9;veh_passenger
;;3392.52;best;;1041902142;veh69882;1057796825#1;veh_passenger
;;3392.57;best;;-898458125;veh69883;1044700248;veh_passenger
;;3392.62;best;max;-1217249857;veh69884;1220468006;veh_passenger
;;3392.67;best;max;1217164160;veh69885;-1217255786;veh_passenger
;;3392.72;best;max;-378249533#1;veh69886;1053954491;veh_passenger
;;3392.77;best;;-355214590#5;veh69887;-1055098860;veh_passenger
;;3392.81;best;max;-1071860440;veh69888;219681297#7;veh_passenger
;;3392.86;best;max;-1053956107;veh69889;1050954351#1;veh_passenger
;;3392.91;best;;319899823#9;veh69890;-1054644565#1;veh_passenger
;;3392.96;best;;-548937823#4;veh69891;-1385753732;veh_passenger
;;3393.01;best;;355210804#2;veh69892;-849845958#0;veh_passenger
;;3393.06;best;max;1047437098;veh69893;-625230323#7;veh_passenger
;;3393.11;best;;-852618918#3;veh69894;-239454853#4;veh_passenger
;;3393.15;best;max;-586595573;veh69895;988553268#1;veh_passenger
;;3393.20;best;;-902523955#2;veh69896;-1430551993#1;veh_passenger
;;3393.25;best;;-158366236#1;veh69897;1381084655;veh_passenger
;;3393.30;best;;170212426#1;veh69898;556414776#2;veh_passenger
;;3393.35;best;;1042171889#2;veh69899;1043849493#1;veh_passenger
;;3393.40;best;max;-695571442;veh69900;1055130135;veh_passenger
;;3393.45;best;max;-1050973581;veh69901;-680393834#2;veh_passenger
;;3393.49;best;max;-988203016;veh69902;1217255597;veh_passenger
;;3393.54;best;;1303271798#0;veh69903;1042418415#5;veh_passenger
;;3393.59;best;max;-1049880652;veh69904;1042241325#2;veh_passenger
;;3393.64;best;max;-1382270694#1;veh69905;379260349#4;veh_passenger
;;3393.69;best;max;-1389712480;veh69906;-1088104649#1;veh_passenger
;;3393.74;best;;321304375#1;veh69907;-252027748#1;veh_passenger
;;3393.79;best;;1042245450#1;veh69908;-1217255575#0;veh_passenger
;;3393.83;best;;219780377#7;veh69909;-1042966471;veh_passenger
;;3393.88;best;;1217160173;veh69910;1047458858;veh_passenger
;;3393.93;best;max;-1051068192#2;veh69911;-585726934#1;veh_passenger
;;3393.98;best;max;-1152642987;veh69912;1041902170#8;veh_passenger
;;3394.03;best;max;-988202991#1;veh69913;825108510#8;veh_passenger
;;3394.08;best;;-1042133609#2;veh69914;1055072950;veh_passenger
;;3394.13;best;max;-1225840029;veh69915;-158370288#33;veh_passenger
;;3394.17;best;max;-1389738137;veh69916;-1382613028#0;veh_passenger
;;3394.22;best;max;-221615236#5;veh69917;1042418425#1;veh_passenger
;;3394.27;best;;-321398257#0;veh69918;-1197001926;veh_passenger
;;3394.32;best;max;-1392271177;veh69919;132070846#0;veh_passenger
;;3394.37;best;max;-1096515135#2;veh69920;1047086887#1;veh_passenger
;;3394.42;best;;-641793526#7;veh69921;1055069109#0;veh_passenger
;;3394.47;best;max;-1217250040;veh69922;1213599226;veh_passenger
;;3394.51;best;max;-1381046469;veh69923;1042133605#3;veh_passenger
;;3394.56;best;max;1215984204;veh69924;1376460494;veh_passenger
;;3394.61;best;;625750778#0;veh69925;-1124037111#1;veh_passenger
;;3394.66;best;max;-1374079976#2;veh69926;1217159937;veh_passenger
;;3394.71;best;;-163371957#1;veh69927;1047664607;veh_passenger
;;3394.76;best;max;-1446852968;veh69928;320044846#2;veh_passenger
;;3394.81;best;;680964666#11;veh69929;26514954#0;veh_passenger
;;3394.85;best;;987968759#0;veh69930;-1054260691;veh_passenger
;;3394.90;best;;-1071867072;veh69931;315097176#1;veh_passenger
;;3394.95;best;;-823500142#1;veh69932;62004861#16;veh_passenger
;;3395.00;best;;158404288#2;veh69933;1432253127;veh_passenger
;;3395.05;best;max;-1044571699;veh69934;1071867085;veh_passenger
;;3395.10;best;;-1347384922#2;veh69935;1054408548#1;veh_passenger
;;3395.14;best;;1124037109#0;veh69936;-1071878482#0;veh_passenger
;;3395.19;best;max;-695580799;veh69937;-1432202355#5;veh_passenger
;;3395.24;best;max;-1219080692;veh69938;-132061366#2;veh_passenger
;;3395.29;best;max;-1217169029;veh69939;922333623#1;veh_passenger
;;3395.34;best;max;-988553243;veh69940;1055092051#2;veh_passenger
;;3395.39;best;;-1345442579;veh69941;1384503997#0;veh_passenger
;;3395.44;best;;-1045129830;veh69942;158711852#29;veh_passenger
;;3395.48;best;;-680950031#1;veh69943;1389762729;veh_passenger
;;3395.53;best;;-1044700241#5;veh69944;1156197050;veh_passenger
;;3395.58;best;max;-1055069113;veh69945;-1049873891;veh_passenger
;;3395.63;best;max;1215984196#0;veh69946;158366236#24;veh_passenger
;;3395.68;best;;1045265900;veh69947;1214491790;veh_passenger
;;3395.73;best;;680419912#3;veh69948;684334484#2;veh_passenger
;;3395.78;best;max;-1389977972;veh69949;221202411#19;veh_passenger
;;3395.82;best;;317464849#1;veh69950;-1218993560#0;veh_passenger
;;3395.87;best;;689730987#1;veh69951;-1379902428#1;veh_passenger
;;3395.92;best;;-158306197#13;veh69952;-1213222084;veh_passenger
;;3395.97;best;max;-1362820335;veh69953;-1378008698;veh_passenger
;;3396.02;best;;218032138#10;veh69954;-188038438#5;veh_passenger
;;3396.07;best;;184751276#4;veh69955;1389977115#1;veh_passenger
;;3396.12;best;max;-1374154296;veh69956;922333623#1;veh_passenger
;;3396.16;best;;-158366247#1;veh69957;1054212706;veh_passenger
;;3396.21;best;;221616970#5;veh69958;1217249837#2;veh_passenger
;;3396.26;best;max;1216993017;veh69959;-1046119838;veh_passenger
;;3396.31;best;max;-1392080524;veh69960;1044570814;veh_passenger
;;3396.36;best;;680393835#5;veh69961;1215345216;veh_passenger
;;3396.41;best;;1393453466#8;veh69962;-355212047#3;veh_passenger
;;3396.46;best;max;-1053907521#1;veh69963;545635657;veh_passenger
;;3396.50;best;;-355214588#2;veh69964;-1390652420;veh_passenger
;;3396.55;best;;184753833#1;veh69965;1383242535;veh_passenger
;;3396.60;best;max;-1042208478;veh69966;-131938203#4;veh_passenger
;;3396.65;best;max;695578319;veh69967;1390412205;veh_passenger
;;3396.70;best;max;-898458147;veh69968;1049118152#1;veh_passenger
;;3396.75;best;;1383716080;veh69969;1392540645;veh_passenger
;;3396.80;best;max;-1051240618;veh69970;-1385070280#1;veh_passenger
;;3396.84;best;;1216004338;veh69971;1083994772;veh_passenger
;;3396.89;best;;132182648#1;veh69972;1219040841;veh_passenger
;;3396.94;best;max;-1216004327#1;veh69973;1054354507#1;veh_passenger
;;3396.99;best;max;-1381096859;veh69974;898458142;veh_passenger
;;3397.04;best;max;-1217029801;veh69975;1219040353;veh_passenger
;;3397.09;best;;1385761620#0;veh69976;-1213594897;veh_passenger
;;3397.14;best;;806880996#1;veh69977;1468423148#1;veh_passenger
;;3397.18;best;max;-1388430793;veh69978;-1389000953#0;veh_passenger
;;3397.23;best;;-1071867065#1;veh69979;1055131825;veh_passenger
;;3397.28;best;;1379655822#0;veh69980;1042241320#0;veh_passenger
;;3397.33;best;;641793526#16;veh69981;-1042966461#1;veh_passenger
;;3397.38;best;;1229012764#4;veh69982;446709210#1;veh_passenger
